"","hyd_var","Alainites muticus","Anacaena globulus","Ancylus fluviatilis","Anisus vortex","Anodonta anatina","Anomalopterygella chauviniana","Atherix ibis","Athripsodes cinereus","Baetis lutheri","Baetis rhodani","Bithynia tentaculata","Brachyptera seticornis","Caenis horaria","Caenis luctuosa","Caenis rivulorum","Cheumatopsyche lepida","Cloeon dipterum","Corbicula fluminea","Cyrnus trimaculatus","Dugesia gonocephala","Dugesia tigrina","Ecclisopteryx dalecarlica","Elmis aenea","Elmis maugetii","Epeorus assimilis","Ephemera vulgata","Ephemerella mucronata","Esolus angustatus","Galba truncatula","Gammarus fossarum","Gammarus roeselii","Gammarus tigrinus","Gerris lacustris","Glossiphonia complanata","Glyphotaelius pellucidus","Gomphus vulgatissimus","Graptodytes pictus","Gyraulus albus","Habrophlebia fusca","Haemopis sanguisuga","Halesus digitatus","Halesus radiatus","Halesus tesselatus","Helobdella stagnalis","Hemiclepsis marginata","Hydraena gracilis","Hydropsyche angustipennis","Hydropsyche instabilis","Hydropsyche siltalai","Hyphydrus ovatus","Ilyocoris cimicoides","Isoperla grammatica","Laccophilus hyalinus","Lepidostoma basale","Limnephilus extricatus","Limnephilus flavicornis","Limnephilus lunatus","Limnius volckmari","Limnodrilus claparedeanus","Lithax obscurus","Lymnaea stagnalis","Lype reducta","Molanna angustata","Musculium lacustre","Nais elinguis","Nemoura cinerea","Neureclipsis bimaculata","Odontocerum albicorne","Oecismus monedula","Paratendipes albimanus","Pisidium nitidum","Pisidium subtruncatum","Planorbarius corneus","Planorbis planorbis","Plea minutissima","Polycentropus flavomaculatus","Potamophylax rotundipennis","Potamothrix hammoniensis","Proasellus coxalis","Procloeon bifidum","Psychomyia pusilla","Rhithrogena semicolorata","Rhyacodrilus coccineus","Rhyacophila evoluta","Stictotarsus duodecimpustulatus","Stylodrilus heringianus","Torleya major","Valvata piscinalis","Velia caprai","Viviparus viviparus"
"ma12","ma12",5.30618903407654,3.42405215239584,3.15845918186613,3.60449608274269,13.7520181719679,2.35178121375883,5.21158506636559,4.65200880983744,3.39847861521669,3.89073697342732,5.29005056878321,5.51720461799477,5.62646341051498,7.16595148995563,3.94534284052329,5.76269057143881,4.77157952911825,15.0537959189581,3.84099468972485,4.3020698865683,3.58015191920003,10.0257836563458,7.08594241549374,2.03785865540664,3.49585179872914,7.10194475456861,4.63821395535944,2.61445645859672,5.07283686473564,2.8202374239074,2.57466576938994,8.31102160901263,14.0761915253386,2.13267572635922,10.910119285746,12.4099183969852,2.38311912353921,3.65394756601493,4.58676155922668,6.28429650584151,8.50452615156977,7.46002127873504,10.5648882050634,2.23436069790895,6.14677136227353,3.93453277630639,4.71755067012526,3.37220931894563,4.25196432987127,0.93891564564395,3.96027979860039,9.46563061516017,1.95848501673063,2.30791843566359,10.1412024145412,3.73206321895585,6.79345525192072,3.18530004483362,2.21615505885887,8.13719361122959,4.01344729707171,9.39038229453468,7.01615755400391,1.94299572908701,6.93917223839363,12.3808602666966,2.54835367414666,3.56929594318895,6.70755959437296,4.97688394096383,10.7963428824712,6.96608182764287,7.64431486158441,4.41131474187212,4.82257479150468,1.60451597472177,8.4947779859382,4.55446648051722,5.11911981489107,6.05856702187098,3.02561458758232,6.04857726186906,2.13058262989625,2.3249917227152,3.80219965358574,2.28110498476435,1.93500471498029,10.1471752078304,9.22493203134813,11.1008037276186
"ma13","ma13",1.80748522228998,1.14783154667081,2.21596899379845,2.132857206854,2.58805946589929,1.65343675047445,1.84849855975527,1.63323724330386,0.761792164904261,1.72916356301224,4.64499001434619,2.35794267206425,2.76517164676299,2.27881358335304,2.54504272310457,2.7179044787268,1.68201839706768,1.03482708182834,2.66313907030138,2.66066556615008,2.1222115858029,1.89706070589456,2.42801522933649,2.19170794513306,1.92590049062161,2.16268876043655,1.52040460970831,0.959998832554319,0.482447409319254,1.49964953693509,2.78265545283068,1.12171150621193,1.79753771786983,1.1906249928679,3.17341442363905,0.874009641886383,0.860198605834683,1.78654307941346,2.10971818551474,2.41952341942055,1.9246803154812,1.69190956685223,0.607693141500261,2.2742993407697,1.23493356601136,2.43146918943191,1.56010596168144,1.11653434774715,2.80910325585652,1.25821595326131,1.13549937163528,3.70357865076849,1.03539310669929,2.28758517520507,1.25291459220232,2.79502017335535,2.23005198816912,2.55475599539558,1.28983137873049,0.891737971723823,1.95070270718131,4.14971134982412,3.67203477490772,1.98260849330103,3.66217090133831,2.04799242722778,0.902781953775744,2.33939833037548,1.6844672122301,1.07121103268523,1.90775429683667,1.74137575672638,1.92534572353012,1.00908935080138,1.10572872067506,1.7536851911475,2.20120723015526,2.18482990487601,1.99165941096896,0.986670159134526,3.75165501277212,3.8455195653764,1.16217986688309,0.479835680140814,0.935321953231269,0.937387824624707,1.84060257983728,3.20509829392463,2.7951460533305,2.55699029404079
"ma14","ma14",2.31254416472239,2.10084164480916,1.40211500813454,2.78074849901402,1.90162296205802,2.54662411210521,1.83077448973489,1.47095241721812,7.61131690024744,1.83235885537597,2.58013292846483,1.62115787211689,2.68459488829556,2.09227948365354,1.88158048469781,0.905991992195878,2.13370515508963,1.74102588361634,1.71539023650538,2.65336953503909,0.893861101885954,4.11219381472651,1.87327270056991,1.1695689776568,2.916246420748,1.28263647406749,4.58837024744695,1.82713796628056,1.97867873736522,3.23039455487529,3.07159520249128,2.56504640592641,2.33087227899074,3.5468461677434,4.28296659579464,2.40786498035228,3.59640795678896,1.48537196167224,1.48331827539477,1.08056252519042,2.40445650062097,2.93232312463157,5.1627486992193,4.97962170883621,1.58024143251862,1.61984730696717,2.25255441213356,1.7813431129405,3.27112744551501,0.969474115364809,1.57628737095191,1.64151470490324,1.49670408220343,3.62870122876937,3.53778723712727,1.37000861242129,3.36587245149733,1.40902450116203,0.757097895694819,1.60782634466246,2.16659249734439,2.04272591732929,3.23451281072108,1.85836455043435,1.01846352790765,7.30105233631161,4.29881007146444,3.78244793244449,4.84708679537043,1.15592933581969,1.70711983560075,2.56941077636252,1.31431556922323,2.00859828404889,1.95237926960283,1.23461167180735,2.34173487261125,1.55121189523902,2.03934516689982,3.65704286937207,1.55349267540356,2.44688106003453,1.42100651870712,7.95215027997338,3.40819716119332,1.38639223391298,3.33885449608011,1.3368754102863,1.84205281153896,3.97009363104513
"ma15","ma15",2.06313649231202,0.483506260043934,0.517280295533517,0.690309921915499,0.397311837029132,1.90642695652528,1.09651269505118,0.917938245740153,1.79705666412296,0.53660398972498,0.40049024530234,1.97273471792065,0.752728853964697,0.746830139993999,0.615876025356414,0.978669452464584,1.00337744882912,0.368116945621545,2.27319181160336,2.38302204428551,0.600934908089612,0.798945393417287,0.910109660131172,1.11249283666472,0.590399888328861,0.28667990837241,0.753363213060731,1.93831761166845,0.428793122428,1.45581988205104,0.832059361310935,0.549345400260461,0.365994025993864,1.95270265182913,1.8672061364649,0.36122174866403,0.699579983613077,0.982753244975929,0.340769416299696,1.06492919928999,0.311964980414184,1.80648734693261,0.418791276023526,0.633810893530967,0.663797185245105,1.60640274453847,1.14307227410793,1.30880731191264,1.27508001395089,0.773891715747358,0.147398887997122,0.526639844962126,0.780458951077432,1.25894685405304,0.980786638298438,0.51312061594033,0.936447858770909,1.08870835030325,0.855307635172968,0.471010412511826,0.279387555590999,1.80363559140195,1.00261723840067,2.74264293207003,0.603295956748654,0.617651233598116,0.71870431176157,1.12473805020588,0.73487152790573,0.846960115602293,0.102569999438174,0.572367103088843,0.33300636332338,1.10688733136401,0.415772042635117,1.0159914054654,0.530532184053173,0.34694094323629,1.83498563220613,0.9590124214912,1.87132581337404,0.473699596119079,2.31921960350808,1.50844636627866,0.977299557950624,0.710539928261987,2.6684929499143,0.201172538241255,0.238307798518799,0.189186955971012
"ma16","ma16",3.35483932250419,0.914076158809742,0.668985164569226,1.17339992503473,0.247435575249994,1.32048536612129,0.373042164347935,0.452396546876778,0.604229533557729,0.568291409006932,0.250275640981839,0.367555683405362,0.321093544950795,0.213178606724898,0.178900819630728,0.0992530032926622,0.218381636408847,0.069444230679768,0.224918064682438,0.620944599453042,0.842630038056631,0.700649492928544,0.37267728967911,1.27486522495785,0.995967504780599,0.160365887764212,0.436532722201549,0.607600900955928,0.171057830005345,1.4137764941721,1.84511041914529,0.418725886383547,0.212755002464749,0.723837261849709,1.07729581566372,0.541218155553427,2.11395503429847,0.491176641748235,0.289134725566944,1.47126040796012,0.332342232550604,0.900902348445989,0.65703715534736,0.384878498149954,0.167499551331514,0.962285994511381,0.462506611160455,0.54065770063375,1.07897115864546,0.607035474267754,0.0952591962411021,0.151352262561896,1.04121915299306,2.45452214452167,1.17805528266574,0.114533520975191,0.744496557288734,1.65695462977939,0.352506828283407,0.281091121474132,0.306172450806144,0.48892228934041,0.385548562610704,0.727719045432461,0.407623932679767,0.670562146164813,0.143890458005741,0.677224507381584,0.170061358465431,0.0730186689634176,0.103374240527338,0.446799931497575,0.361140837024903,0.600259555769611,0.235100360622915,0.358238541543282,0.348887242392942,1.06592610600867,0.882227840944966,0.337052584033546,0.476484428875428,0.303438924702537,0.319104216112556,1.03019653548954,0.837020668662836,0.840043790257827,1.24529002393381,0.0823550011608764,0.228898046375863,0.0330055563449102
"ma17","ma17",2.69721631790442,1.85731442444941,2.27418447541096,2.43701087385445,1.99150084192595,0.958995522923409,2.40006244973585,1.65710666166307,2.61358120776739,2.25946438674869,1.44767158527548,2.24722483193779,2.29460557390111,2.08269508472101,0.910192135141812,1.62677767128987,2.96242163198278,6.83199902614002,0.801586886941975,1.43898485329058,1.66506911768624,2.53524963583042,2.34905043692185,1.15563448673089,1.21471845330616,3.5451680870994,2.01387511811237,1.43838228450514,4.17791791504118,1.44670540721064,1.41826332383845,2.722466937997,5.34017345499036,1.35668608403419,5.57473262509622,3.81194535975775,2.17688232863526,1.45942507589235,4.44255658359315,0.927750030068546,2.17986052415181,3.11107740281067,2.74130540490407,1.59348574016171,5.79755007958031,1.8568254557878,3.95764286224504,2.75957601722687,2.51870810805249,2.24009557893382,1.12277381602628,2.9442003711898,1.46558180688835,1.37503404297119,7.72953622393329,6.59779820372461,2.94866856421474,2.14982435555892,2.09593128608223,2.81203787071015,2.53945754899663,8.77090860805527,3.48641008740145,2.28227149658674,1.24285441094289,5.72991866197971,0.966472105524486,1.71845889345248,1.14902529989517,12.6282311729413,5.40282286838449,3.04478107887772,3.42830339387499,6.41587432961216,2.69275891898769,3.36588558286852,2.36091200800418,3.86240676041928,1.9883411014609,2.61446531583526,2.23629304734372,0.969981976507729,2.62836118553626,3.33859613465354,0.773597656327564,1.50897406690999,3.02342583940544,1.82175821115156,2.41697482563629,2.4322134581078
"ma18","ma18",0.910317894305201,0.417140395092115,1.51234323908176,1.10857308343768,0.222767876381385,1.38482331078678,1.83650253290772,0.469375117629783,1.83021705557448,0.69338710713616,1.04986451758505,1.11989503192433,1.32276834835217,0.586330743656664,0.411951445801274,0.403912879804917,0.847376853786076,0.24275403853619,2.50350295542583,0.804135095432302,0.476560176551241,0.674970431408182,1.26013922288238,0.513379962769572,0.663930060305447,1.33218744816922,0.815059417566238,0.311931395791085,1.27490894261575,0.697168350217412,1.57487641212612,0.867204133231548,0.874598175086287,0.866426503255696,0.995237241569862,0.504927528701242,0.500179626275045,0.894267667130072,1.57381906830031,0.168645572114781,1.45482054023647,2.08512563908687,1.14813044054217,0.741192759957422,1.26159830483166,0.793455217473002,1.035866260337,1.76700325848205,1.14608800544683,0.997025321899672,0.257195595732451,1.04055389663453,0.648192607536884,1.15319156985888,0.980733056394831,0.805727312808115,0.613457682049858,0.717784782533325,1.2981339010568,0.349226380825582,0.677777219101334,0.78549026000861,0.589857651108148,0.577909645557155,0.364914996891939,0.46160185185822,1.69135935163311,1.0414305044659,3.48166199450175,0.301574242360686,0.430683224284264,0.593922020392295,0.583383193282721,1.08930879895499,0.494951553986113,2.65836233140683,0.60668831151951,0.377029562399314,0.158932998667804,0.432306306175135,0.54981855418304,1.1101322407446,0.687905738037681,0.710750209974122,1.95244001289352,0.504636261858177,4.30009164239009,0.530863118012543,0.308521646893794,0.0908034443808482
"ma19","ma19",0.779778483170855,0.403428452687047,1.07237234725672,0.964498137726382,0.476824183136119,1.63497188919301,0.836152616410492,0.679781968594563,1.1479712876761,1.07181950370142,0.496381934464006,0.608987028158076,0.68978947141562,0.528436636130493,0.485496413338556,0.354935047889174,1.18503619747638,0.387340666065451,1.60261539520673,1.95848648656079,0.835522978875043,0.474463154543257,0.841552886924443,0.433172054214664,0.814403910063683,2.41766804387877,0.862379983287973,0.596656532496866,0.610239280473789,0.63593720130927,1.53692469835196,0.20581797473808,1.23758337644343,0.917294994706632,0.570756263466061,1.43167503699359,2.35595144510013,0.790779169344468,0.94379270500694,1.20107879301354,2.02103156056128,1.25965615512662,0.904314203104836,0.752386416168496,0.354506822410296,0.682876122347279,0.781239466734553,2.312364923934,1.59065000956663,2.32061987386192,0.586230419687005,2.59353169942363,1.38970734288333,0.722619344150989,0.416020108242063,0.6982870163201,0.631281899741697,1.26079634751083,0.522718263989804,0.410138458501326,0.526496588394563,0.379096214458106,1.8350721852771,0.317822799941059,0.578987218945801,0.155352936825109,0.348290938356693,1.25716402832251,0.78383120190615,1.03563635308913,0.234498313833166,0.84642572987391,0.577800562997666,0.814389597723405,1.02150463817024,0.870390977017708,0.453724532192906,0.263815442292746,0.193436355154288,0.264541528838589,0.519710372959434,1.48784640105776,1.16082700471224,1.49367183084431,1.05955452153582,1.84647509518733,2.07186252247302,1.29519236983497,0.381316539672328,0.145234325062626
"ma2","ma2",0.463751080041258,2.11143379281574,0.915774756137786,0.197150399535584,1.06468139594124,0.480365742360796,1.21414134392777,0.308666883036525,0.828658722633915,0.547737877360134,0.508588750384785,0.496071459267187,0.393115708930187,0.230315114171306,0.103631310852731,0.0630822523936485,0.44391591194979,0.141434910207392,0.43360059185874,0.878351441918296,0.0967858587087718,0.821501300240445,3.31264754034867,0.468342542157684,1.52382578900576,0.428483547162998,2.22898805224565,1.59206301535786,1.7159032994752,1.61828600954002,0.670470653336325,0.314395016900357,0.613257823222627,0.341039057870389,0.454045858619418,0.625325926004241,0.472495357200238,0.502271423740847,1.72966603284086,0.604817876492141,0.450406350653415,0.701258091239545,0.572849311832426,0.547037014497819,0.497155671713355,1.11670494629379,0.675709650304643,1.06191384195598,1.05022549540557,0.147082761747712,0.0902467645829768,0.420961771497379,0.200458747879187,0.904080034540309,0.736938644472892,0.667865998341671,0.964898555931843,1.13839192738277,1.15858542512333,0.359142700608178,0.568947460987986,0.512473239597322,0.160591994543077,0.63457484873902,0.101468747981934,0.30273883056723,0.154039376543809,0.974521542264903,0.395834548041511,0.171702745250202,0.166316008043008,0.580358127230514,1.21045842582555,1.69635488266045,0.0641312205513912,0.826511994003899,0.284320560731109,0.205925861292211,0.422488296337419,0.469217729500348,0.591688933342488,0.629163836644214,0.198239585408163,0.415280811639452,0.491551412961408,1.22425052266745,0.76836338554373,0.407634254152306,4.31971622528057,0.271302339532396
"ma20","ma20",0.901460326817393,1.67369781011193,1.58307665153877,0.135424412310739,1.13458056426994,0.326629922330722,2.47393931992203,1.28574056750309,0.948515598199273,0.960831789805765,2.44847307617961,1.38960914677562,1.16959495946289,1.04120155218126,0.254426982561314,0.231265883639498,2.62798844612006,1.67281024207792,1.41161292023131,0.706200939599542,0.153036654098161,2.35787277158573,0.664790004192827,0.638975390676614,1.17218295646254,0.385644828765347,1.3751689305559,0.342043431353209,2.37797515303971,1.29055581799418,1.41548348356561,3.84867256989694,0.469274415135528,1.29214630011935,0.958087235640875,1.56753980270413,3.31179165854903,1.04352070855955,3.25832437278469,0.529408635308764,0.742992250543463,0.829323801933749,1.49280516685804,0.466782230545321,5.9171937186196,1.00992231157016,0.901822496765169,0.722639725062913,1.00254259079831,1.75435823200299,1.83548098315105,1.14842452148638,0.778342772101529,0.954398395455353,1.23157603069514,0.431727628399901,1.23521466081396,1.06176655955482,0.733261185554577,0.974707574921788,1.09424573634766,0.479116887578548,0.528019468286452,2.22474101452717,0.615973085457069,0.789713508347034,0.601162105854304,0.758496557611458,2.03845625239891,0.601317340282642,0.68183540856262,1.15492940687816,1.00575474883165,0.715184764233982,0.681502668597033,0.928998283606068,1.88833028461743,0.858960034054007,0.774558315358832,0.851081708459068,0.659430788685393,1.05454668291796,0.337033854342283,1.935897984153,2.22088384616859,0.484021244781032,1.54607532456515,0.755275489891717,1.15389443389924,3.89925419398788
"ma21","ma21",0.392272246483481,0.476310289282362,0.910519107904537,0.851496099231603,0.357661166900524,0.773897529898067,1.57693889440835,2.41721000293443,1.1063460188491,0.264775135489208,0.578961750569144,2.18335881156431,0.696883442202998,0.964557684703928,2.38320971315954,0.792216040156214,0.406446976205263,0.29443365935702,1.56542214419381,0.91750768003766,0.723478579051273,2.03463253171527,0.345544922353557,2.65089580377313,0.76649679487832,1.66347005782345,0.490179527124189,1.0487035435476,0.95866497614537,0.593080741236288,1.21012471722466,0.228376767629564,0.265166170774182,0.984843478321681,0.289947983111892,0.0923373474780003,0.68083073602536,0.346040733642677,0.78299325189827,0.188282275273422,0.291922920676165,0.843064056681876,0.305879698393643,0.544329822851817,0.894455798680572,1.4544992324986,0.584928590535111,1.1394906143449,1.03655896877589,1.23920313837896,0.573184706060542,0.683388678458998,1.56035742963815,0.574408537589099,0.188917363425214,1.34197094646228,0.52328369530972,0.600413607932381,0.784394670251353,0.137479428600083,0.349136717432004,0.399738810188399,0.633769160651468,3.03683670966011,0.69668401344154,0.133466895159444,1.62760202845594,0.592012942125192,0.82463991049581,0.269420571347879,0.145213763547859,0.419735326427654,0.525933708743198,0.831768422386577,0.154419343284962,1.20063051444976,0.943065920523728,2.09875434698047,0.77969982525583,0.228141639110433,0.868985502022413,0.995424410022607,0.438930852515859,0.682587285199597,0.675718085720696,0.383006692476856,1.19779510579392,0.152451069429437,0.170403603772642,0.177458802004061
"ma22","ma22",0.610109023808327,0.57861733397866,0.525569984922041,0.713928148857661,0.330301086153004,2.32147754846788,1.35208901643868,1.35647356625951,0.732573472783253,0.483742373151768,0.586696970799984,2.69131659277151,0.389252610652109,0.824929140467236,0.386056539308539,0.313116101443341,1.48225462516343,0.150170363834955,2.15267983641487,1.24185708447813,0.67341600428375,0.93052282640732,0.854484810310028,2.63012999699137,1.77301709436244,0.648099793703486,0.749319462041274,1.21482630601898,0.473768504467957,1.28589633362938,1.3294799557901,0.749563861079246,0.184263236347408,0.712634914834484,0.35269670446464,0.358358106524077,1.28377363940295,0.431730392298613,0.956302969551016,0.259809228482456,0.264464453698628,0.495064380621427,0.276261709089114,0.538246114904774,0.54792560300533,1.23485357096335,0.543171941438287,0.819057110601848,0.790821864906789,0.120222195897881,0.317892761567293,0.798021560027448,1.15691365648327,0.352842208836926,0.187274542685311,0.549835703092684,0.959652809887185,0.558137037394469,1.80191913391521,0.149486130989107,0.801293314355706,0.184230893769033,0.638538533594621,0.338285241675087,1.45938683560241,0.133769838743895,1.14060017177818,0.605862360121356,0.486924524333059,0.416117832311157,0.263673642363988,0.33787953847112,0.354276106158408,1.0734277352626,0.133002599322016,0.554758695632937,1.4415889344798,0.797394877557687,2.06387627546233,0.317765873029297,1.21147139244588,0.273564701299488,0.787520465639502,0.500325411775134,0.418527944690448,0.424206178500126,2.99341271006446,0.18708689845958,3.19146172677722,3.6264108000789
"ma23","ma23",0.606986384032483,0.651984828980702,1.18995900319511,1.22215165973235,1.02180283340308,0.795611052983228,1.04259187286774,4.09546841825268,0.820178631235461,2.2518388583478,1.24065727196753,1.42806686112551,1.84790385839797,1.7246434738265,2.50614312922667,1.88122767249721,0.517552154033818,0.849039567870123,0.887981978717241,2.53513409393646,0.547807621282366,1.13148201658959,1.99453715331439,0.739050718444967,1.18619682934292,0.934833514821973,1.01337911942429,0.329100413107037,0.752191808987266,1.60194572040825,1.85260322464784,0.633799517956982,1.0721592763381,0.612203376824333,0.990591796154951,1.32654242041808,2.12111229932875,1.8213744737439,1.20713095905465,1.97082496000941,0.708072692782064,1.88501816897383,0.316962476744288,1.57726100979097,0.452270895516831,1.85917589262752,1.88911228400139,1.0847837925633,1.70709159469861,4.80078772842089,0.557578497587402,1.17958672058208,1.56113102966701,0.74783071800704,1.08458565467025,0.5157762094357,1.7234080686533,1.96198390815842,2.53812644710355,0.538579747583628,0.552659341585045,1.55309990178332,1.63823745524016,0.742458417728508,2.33855273102909,1.22254880580223,0.95591383948688,1.02826787631218,0.189931148514089,1.91178482213007,0.738277339380863,0.974675360297363,0.512383038580294,0.684620274507426,0.73872234733468,1.0515373436541,0.808220972434603,1.20047381625314,2.1724004407484,1.30207337534347,2.61540908036839,0.560379401996043,0.469052883783958,0.315418032916873,1.0981336234054,1.15946920635561,0.827854007199789,1.16425760223442,0.932945649231623,0.56431759539123
"mh1","mh1",0.737163767235612,0.393912616416578,2.92089989503453,1.42908696101166,2.05363410689496,0.944733897041572,1.31903039765754,5.96357613160209,1.06869431315152,1.1627706236214,1.84973139645236,2.80980290289935,3.3406980847021,1.11513305624735,2.98609455473359,0.649765567546976,4.42321320160765,0.625062515643749,1.29191181289939,2.7472871440387,2.2473215688866,0.843380569875526,1.50395835753194,2.44199260803985,1.77726284149934,1.55172418046117,1.03595959110785,0.62321025520445,0.829502566523008,1.71348608386389,1.6904736129507,0.879530597622639,0.764874771694192,0.64809138769139,0.899534758991835,1.57354316022896,0.37221170039951,1.71101913531473,1.76709642371011,1.41578022301382,0.866023706355353,1.71396204842134,0.605831978094291,2.32584437786902,0.345277580896047,1.37925779637276,1.51289240713729,0.679729792325205,2.54672211536799,0.117901558775211,0.388067313548561,3.13230860214446,2.21714715530596,1.9056408218103,0.556409846575441,0.818986192224288,1.96090315254719,1.81829988210276,1.47523231208009,0.653237992974436,1.83854875495741,1.4592509222936,0.826205350599461,0.34449890670377,1.33969885683576,1.20518492727369,1.05246116194315,1.08863848927075,0.45248670647754,1.95947777966693,0.625434555890469,0.726185760502696,1.05492879308977,0.847399068931741,0.543976528653394,1.01792416134359,0.652403724569103,2.14316268824818,1.91688866442052,1.21989600076359,3.14805219845132,1.15685236616474,0.765630936182356,0.697703216485537,1.98823774341201,1.05455147857002,0.90699684819287,1.25990833886694,0.775390430744415,0.829338680546378
"mh10","mh10",0.184602165479574,0.244851064568664,0.787782400902369,0.253299699889781,0.0567234177608705,0.328843829232435,0.506882887931652,0.302171758256314,0.846669233810513,0.191162813008798,0.316948348118151,0.222636966663796,0.355344156410011,0.0705377562795551,0.0836770745145564,0.31430453125351,0.573445593910153,0.0314939249595343,0.199731795562166,0.333737370464455,0.177147198752064,0.248881451130397,0.9528949213081,0.43374353438682,0.176498883717622,0.707327997038623,0.484956497372891,0.216589172721973,0.377412245440307,0.394461112568046,1.37220434618942,0.421219720249274,0.114864159479031,0.659934749871842,0.277367489050513,0.150285202570726,0.468165454522872,0.221726073247028,0.312634126827279,0.0481970576531307,0.136661049080325,0.330486405571282,0.278895763618101,0.341885208962685,0.498732070442865,0.776128762116526,0.367888551945947,0.728583656557636,0.294777459172711,0.168199578084556,0.273624791941843,0.832683660044175,0.167947580763636,1.33520409405643,0.183976621447948,0.0850433759651081,0.229311035250922,0.918505913761494,0.594007612098039,0.0394370598433067,0.293173901620375,0.243673178467108,0.177943487210387,0.453243222421591,0.648769818158674,0.166933775190513,1.51120176528173,0.257681158847137,0.391478479213489,0.124199832212918,0.0232580700330451,1.8023230444463,0.285799758465566,0.318111017325474,0.0317504239348937,0.780701057116342,0.796016601347005,0.397327634864762,1.16222817082831,0.478352591177562,0.699191993052007,0.112096283423449,0.671582040962139,0.252810284526671,0.191656103235065,0.181819115148838,1.76719692534169,0.052613627926396,0.061629064250886,0.0581820325506685
"mh11","mh11",0.162960744973234,0.481241172719816,1.01754390358583,0.599164595709666,0.209203703459178,0.705891948120271,1.18104410248576,0.914460169151612,0.288191890913891,0.466432323192305,0.271286520085101,3.63174261351531,0.329594538989572,0.182519579397018,1.109774916402,0.190737786679753,0.292456588967885,0.559922225551431,1.36669220380988,1.02669779870244,0.642026098064034,0.296988874959838,0.456354693351618,1.83699345171588,0.588950841350121,0.297834307104382,0.482284575817448,3.60501982189714,0.288037077296295,1.10617158083593,0.719782099713338,0.574558998089408,0.0805465103795947,1.18075369692498,0.385978100129473,1.08358783718706,0.701296900535721,1.65305928248321,2.16975846298315,0.365349618672912,0.588356462084816,0.672670797376723,0.540945913441778,0.534150797155169,0.219659203625397,0.867865916817689,0.325025049533462,0.584537021027557,0.771484719731263,0.396678922134727,0.287462634209866,0.420767165611923,0.429472479342957,0.807195669840726,0.0481957536121619,0.421730095839978,0.174512250572247,0.805143761452836,1.64792383201498,0.0551860115336188,0.0918870753356758,0.293618624033586,0.431381805100296,0.54988971716804,0.621640150939817,0.157631498709273,0.346088794182008,1.67014632650482,1.98994427874916,0.697509525254064,0.112136275129752,0.0775807046710658,0.776958067204071,0.221555675762181,0.0405385721200038,1.26193547762698,1.31056340587034,0.658544973919577,1.04390500731784,0.211016193655287,0.792215760301615,0.751996775224514,0.228266146269914,0.0640851534833502,0.203250247537329,0.625413996647141,0.321551281938028,0.266554058234604,0.263620245980562,0.185408914659516
"mh12","mh12",0.329736670317334,0.235621500454406,0.829909475847666,0.443557927525627,0.673352783602559,0.881180254938011,0.472265205635811,1.05826353012021,0.259282594526688,0.546865026963212,1.82875398164204,0.86518087207078,1.25948713457934,0.598304930041225,1.61940352802352,0.598488732499025,2.00490771598951,0.273500070526895,0.753748278344329,1.00654073193499,0.949277493044758,0.608068857461775,0.963369771690101,0.48790327493825,1.1615790806925,0.780386251470042,0.324567085720231,0.307367741294061,0.181530410070821,1.35440081493565,1.23609761481286,1.14835044021492,0.52057032638468,0.386158639267837,0.592866202912843,0.289255503278927,0.345623730533479,0.544089548274361,0.878694359575012,0.568178460070835,0.515171095658291,0.824968408604415,0.217971092299179,1.65240805890375,0.207964073937842,1.36812363669878,0.665726235374289,0.357214817742694,1.0209467642186,0,1.77070881168359,1.02940150772283,0.676641402017189,0.716254806924505,0.38346450549891,0.555146063456265,0.796040188947334,0.86554481582115,0.307872452920957,0.447958212673686,0.441854253987667,0.978450755870346,0.55213277944987,1.17402653974442,2.07330164549047,0.773745557589836,3.18321608652162,0.874827756677228,0.341603295612105,0.227613162798222,0.382794296954914,0.555184426923132,0.396103238657345,0.369468344402357,0.550119886032211,0.662051585716236,0.635626910115906,1.24237916535476,2.21011243948453,0.351681074071066,1.31195825603997,0.127316721753719,0.430116954764833,0.125497294322528,0.579002305604054,0.756676541542357,0.697592618433939,0.374258575872361,2.37941885422166,0.170496895225494
